日期,质量等级,AQI,PM2.5,PM10,SO2,NO2,CO,O3,城市
2025-12-11,优,46,79,22,46,21,9,0.52,沈阳
2025-12-12,良,70,221,51,75,47,14,1.25,沈阳
2025-12-13,良,86,304,64,84,53,16,1.23,沈阳
2025-12-14,轻度污染,125,327,95,114,54,15,1.49,沈阳
2025-12-15,良,65,185,47,68,49,16,1.50,沈阳
2025-12-16,良,81,229,60,88,37,14,1.11,沈阳
2025-12-17,良,86,205,64,91,49,16,1.18,沈阳
2025-12-18,良,66,130,48,70,35,13,1.26,沈阳
2025-12-19,良,65,139,47,69,29,12,0.81,沈阳
2025-12-20,优,35,46,14,35,16,10,0.46,沈阳
2025-12-21,优,36,63,17,36,23,10,0.57,沈阳
2025-12-22,良,52,162,29,54,30,11,0.96,沈阳
2025-12-23,优,42,93,21,42,22,8,0.69,沈阳
2025-12-24,良,61,203,42,72,48,11,1.08,沈阳
2025-12-25,优,40,131,27,40,25,10,0.65,沈阳
2025-12-26,良,51,156,33,52,38,13,0.90,沈阳
2025-12-27,良,96,304,72,93,56,15,1.78,沈阳
2025-12-28,轻度污染,104,272,78,95,37,11,1.28,沈阳
2025-12-29,优,35,39,19,30,28,11,0.60,沈阳
2025-12-30,优,36,49,16,33,29,9,0.60,沈阳
2025-12-31,优,27,15,14,27,20,9,0.55,沈阳
2026-01-01,良,61,257,44,62,33,11,0.95,沈阳
2026-01-02,良,95,303,71,94,50,15,1.24,沈阳
2026-01-03,轻度污染,104,285,78,108,60,19,1.79,沈阳
2026-01-04,轻度污染,135,303,103,131,67,17,1.88,沈阳
2026-01-05,良,88,254,65,85,59,13,1.16,沈阳
2026-01-06,良,75,259,55,84,53,19,1.55,沈阳
2026-01-07,优,48,141,16,48,19,8,0.45,沈阳
2026-01-08,良,52,129,25,53,34,12,0.75,沈阳
2026-01-09,良,69,195,50,78,41,12,1.09,沈阳
2026-01-10,优,49,78,30,49,23,9,0.50,沈阳
2026-01-11,优,28,4,16,26,22,10,0.50,沈阳
2026-01-12,优,38,15,21,38,25,11,0.66,沈阳
2026-01-13,优,30,16,16,29,21,9,0.49,沈阳
2026-01-14,良,54,75,34,55,43,13,1.28,沈阳
2026-01-15,良,68,112,49,63,35,10,0.95,沈阳
2026-01-16,良,58,89,41,53,36,12,0.70,沈阳
2026-01-17,优,39,55,21,31,31,12,0.57,沈阳
2026-01-18,优,48,85,33,43,38,13,0.65,沈阳
2026-01-19,优,33,62,17,33,23,10,0.52,沈阳
2026-01-20,优,50,228,28,50,35,10,0.76,沈阳
2026-01-21,良,52,204,35,53,39,10,0.86,沈阳
2026-01-22,良,55,179,35,60,43,12,0.94,沈阳
2026-01-23,良,64,166,45,73,51,17,1.28,沈阳
2026-01-24,良,52,84,29,48,42,11,0.86,沈阳
2026-01-25,良,52,100,35,50,42,14,0.90,沈阳
2026-01-26,轻度污染,118,248,89,107,65,17,1.59,沈阳
2026-01-27,优,41,65,16,41,30,11,0.64,沈阳
2026-01-28,良,54,115,34,53,43,13,0.87,沈阳
2026-01-29,良,78,219,57,75,47,10,1.18,沈阳
2026-01-30,良,98,271,73,94,62,14,1.31,沈阳
2026-01-31,良,99,268,74,99,57,16,1.49,沈阳
2026-02-01,良,100,278,75,98,59,17,1.32,沈阳
2026-02-02,良,51,125,26,52,37,14,0.73,沈阳
2026-02-03,良,68,166,49,82,38,17,1.33,沈阳
2026-02-04,轻度污染,136,309,104,131,56,17,1.33,沈阳
2026-02-05,良,100,240,43,151,24,11,0.70,沈阳
2026-02-06,优,49,114,6,49,12,9,0.49,沈阳
2026-02-07,优,47,156,25,47,29,11,0.67,沈阳
2026-02-08,良,60,257,43,66,41,15,1.00,沈阳
2026-02-09,良,62,224,42,75,31,16,1.07,沈阳
2026-02-10,良,91,286,68,95,30,14,0.93,沈阳
2026-02-11,良,89,251,66,91,46,16,1.11,沈阳
2026-02-12,轻度污染,120,314,91,118,52,22,1.61,沈阳
2026-02-13,轻度污染,146,325,112,148,45,18,1.61,沈阳
2026-02-14,良,77,214,55,104,19,12,0.87,沈阳
2026-02-15,良,58,175,7,65,13,9,0.45,沈阳
2026-02-16,优,49,186,22,49,15,14,0.56,沈阳
2026-02-17,中度污染,151,293,116,133,20,26,1.07,沈阳
2026-02-18,优,40,68,22,36,11,10,0.52,沈阳
2026-02-19,良,55,153,33,60,15,15,0.88,沈阳
2026-02-20,良,65,221,47,73,13,11,0.79,沈阳
2026-02-21,良,74,218,54,88,14,12,0.86,沈阳
2026-02-22,轻度污染,104,229,12,159,6,8,0.43,沈阳
2026-02-23,良,52,100,10,54,10,10,0.47,沈阳
2026-02-24,良,62,242,44,73,30,13,0.86,沈阳
2026-02-25,良,84,297,55,117,22,11,0.94,沈阳
2026-02-26,良,70,280,41,90,20,10,0.70,沈阳
2026-02-27,轻度污染,121,328,92,116,27,12,0.83,沈阳
2026-02-28,良,80,298,59,88,22,9,0.73,沈阳
2026-03-01,中度污染,157,333,120,134,35,13,1.03,沈阳
2026-03-02,重度污染,206,335,156,185,44,15,1.25,沈阳
2026-03-03,重度污染,222,330,172,206,54,13,1.33,沈阳
2026-03-04,轻度污染,105,296,79,93,33,10,0.81,沈阳
2026-03-05,优,50,152,35,49,29,10,0.65,沈阳
2026-03-06,优,37,41,16,32,16,9,0.50,沈阳
2026-03-07,优,46,93,26,40,37,12,0.62,沈阳
2026-03-08,轻度污染,110,323,83,105,46,14,1.17,沈阳
2026-03-09,良,53,179,31,56,26,10,0.64,沈阳
2026-03-10,良,82,270,61,93,42,13,1.04,沈阳
2026-03-11,良,71,249,52,78,38,12,0.89,沈阳
2026-03-12,良,84,235,62,87,43,11,0.79,沈阳
2026-03-13,良,95,246,71,105,40,13,1.04,沈阳
2026-03-14,轻度污染,134,329,102,119,25,12,0.72,沈阳
2026-03-15,重度污染,255,330,205,221,58,17,1.35,沈阳
2026-03-16,轻度污染,116,314,88,114,54,14,0.90,沈阳
2026-03-17,中度污染,170,332,129,170,52,18,1.38,沈阳
2026-03-18,优,49,175,15,49,18,8,0.48,沈阳
2026-03-19,良,51,138,26,52,22,11,0.67,沈阳
2026-03-20,良,54,152,37,57,28,8,0.53,沈阳
2026-03-21,轻度污染,106,298,80,113,36,13,1.02,沈阳
2026-03-22,轻度污染,115,314,87,116,35,11,1.01,沈阳
2026-03-23,轻度污染,102,280,77,122,37,9,1.29,沈阳
2026-03-24,良,84,248,62,91,39,11,1.05,沈阳
2026-03-25,良,82,251,61,94,29,10,0.75,沈阳
2026-03-26,中度污染,156,323,119,159,47,14,1.14,沈阳
2026-03-27,良,64,217,44,77,29,10,0.60,沈阳
2026-03-28,轻度污染,105,309,79,113,45,17,1.10,沈阳
2026-03-29,良,56,171,33,62,26,11,0.77,沈阳
